Modified:,2025,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
55,Quote,,,,He would be unrelenting if you were stuck in some aversion....He wouldn't indulge it. It was inevitably painful if one did.,,Ajahn Chah,Aversion,Fierce/direct teaching,,,,,,,,,,
55,,,26:37,,Were there any other ways in which he tormented you specifically?,AP,Ajahn Chah,Ajahn Pasanno,Fierce/direct teaching,,,,,,,,,,
55,Story,,,,Ajahn Chah won't let Ajahn Pasanno go to a branch monastery to escape the misery of the hot season.,,Ajahn Chah,Ajahn Pasanno,Culture/Natural environment,Work,Thai Ajahn Chah monasteries,Restlessness and worry,Aversion,,,,,,
55,Story,,,,Ajahn Chah calls Ajahn Pasanno lazy.,,Ajahn Chah,Ajahn Pasanno,Pūjā,,,,,,,,,,
55,Indirect quote,,,,Do you give up?|Ajahn Chah to Ajahn Pasanno.,,Ajahn Chah,Ajahn Pasanno,Vinaya,Fierce/direct teaching,Relinquishment,,,,,,,,
55,,,32:45,,Would Luang Por Chah teach or test monks and students in different ways?,AP,Ajahn Chah,Mentoring,Fierce/direct teaching,,,,,,,,,,
55,Recollection,,,,Joseph Kappel shakes with fear when on the receiving end of Ajahn Chah's admonishments.,,Ajahn Chah,Joseph Kappel,Admonishment/feedback,Fierce/direct teaching,Fear,,,,,,,,
55,Recollection,s,35:16,,of Ajahn Chah charming people.,AP,Ajahn Chah,Personal presence,,,,,,,,,,,
55,Story,,,,"""I'll have her bowing before the end."" — Ajahn Chah speaking of George Sharp's daughter who travelled with George to Thailand.",,Ajahn Chah,George Sharp,Personal presence,Bowing,,,,,,,,,
55,Note,-,,,Compare to George Sharp's version in Chithurst Story p. 67.,,,,,,,,,,,,,,
55,Indirect quote,,,,Thank you. That was the most delicious meal I've had here.|Ajahn Chah to an anxious English donor.,,Ajahn Chah,Food,Gratitude,Culture/West,Culture/Thailand,,,,,,,,
56,Reading,,0:00,,“The Beauty Comes from Within” from Paying Our Last Respects pp. 149-151.,,,,,,,,,,,,,,
56,Read by,,,,,BSteff,,,,,,,,,,,,,
56,Reading,,5:03,,Unpublished talk given by [Ajahn Liem](teacher:) at Abhayagiri in 2009.,ALiem,,,,,,,,,,,,,
56,Read by,,,,,BSteff,,,,,,,,,,,,,
57,Teaching,,0:00,,Biographical information about Ajahn Sim and [_Simply So_](Simply So).,,Ajahn Sim,Ajahn Jayasaro,Dhamma books,,,,,,,,,,
57,Reading,,1:12,,"""About the Author"" from [Simply So]().",,Ajahn Sim,,,,Ajahn Mun,Geography/Thailand,Posture/Sitting,,,,,,
57,Story,,,,Ajahn Pabhakaro asks the Bung Wai villagers to sit full lotus.,,Joseph Kappel,Ajahn Sim,Posture/Sitting,Wat Pah Nanachat,Lunar observance days,,,,,,,,
57,Reading,,4:43,,“Source and Stream” from [Simply So]().,,,,,,,,,,,,,,
57,Read by,,,,,AP,,,,,,,,,,,,,
57,Translated by,,,,,AJaya,,,,,,,,,,,,,
57,,,26:07,,There was a reference to the four assemblies – what are they?,,Fourfold Assembly,,,,,,,,,,,,
57,,,26:52,,"Within Luang Por Mun's disciples, were some renowned for wisdom, others for samādhi, determination, psychic powers, faith, and so on?",AP;AbhSangha,Ajahn Mun,Thai Forest Tradition,,,Ajahn Mahā Boowa,Ajahn Chorp,Ajahn Khao,Ajahn Lee Dhammadharo,Ajahn Wanchai,,,,
57,,,28:51,,Who was the monk that was said to be flying around with the military planes?,,Psychic powers,,,,Ajahn Waen,,,,,,,,
57,Comment,,30:01,,"I heard he [Ajahn Waen] was flying on an airplane engine, investigating it, and they had to ask him to leave it alone.",,Ajahn Waen,Psychic powers,,,,,,,,,,,
57,Story,,,,"When Ajahn Fun tries to investigate a bus engine with his mind, the engine stops repeatedly.",AP,Ajahn Fun,Psychic powers,Technology,,,,,,,,,,
57,,,31:06,,In that talk he [Ajahn Sim] seemed to stress doing samatha meditation before practicing vipassana. Is that strictly held within this tradition?,,Ajahn Sim,Calming meditation,Insight meditation,Thai Forest Tradition,Tranquility,Knowing itself,Concentration,Language,,,,,
57,Fragment,r,2:47.875,,,,,,,,,,,,,,,,
57,Indirect quote,,,,"The qualities of the one pointed mind are vitakka, vicāra, pīti, sukha, and ekaggatā....It's not one pointed excluding. It works together, it harmonizes, it's balanced.|Ajahn Chah",,Ajahn Chah,Unification,Right Concentration,,,,,,,,,Unification,80
57,,,34:57,,"When he [Ajahn Sim] talked about nama rupa, is that looking at the fundamental movement of the mind towards unwholesome dhammas?",,Ajahn Sim,Aggregates,Unwholesome Roots,Investigation of states,Restlessness and worry,Self-identity view,,,,,,,
57,,,36:15,,What happened to Mae Somchai?,,Mae Somchai,,,,Wat Pah Boon Lorm,Ageing,,,,,,,
57,Story,,,,Mae Somchai packs up her academic career and comes to the monastery.,AP;Jeed,Mae Somchai,Learning,,,,,,,,,,,
58,Reading,,Session,,"“Discernment Versus Self-Deception” and “Awareness Right at Awareness"" from [An Unentangled Knowing]() [pp. 87-90](An Unentangled Knowing p. 102) and [14-17](An Unentangled Knowing p. 25).",,,,,,,,,,,,,,
58,Read by,,,,,AJoti,,,,,,,,,,,,,
58,,,18:13,,There seems to be a point of difference in teachings – some teachers emphasize mindfulness of the mind and others say “go for the body.” Do you have any reflections about that?,AP;ANy,Mindfulness of mind,Mindfulness of body,,,Cessation of Suffering,Science,,,,,,,
58,Reflection,3a,20:26,,“All Dhammas are not to be clung to.”,,Clinging,Relinquishment,,,Cessation,Meditation/Techniques,Right View,Upasikā Kee Nanayon,Suffering,,,,
58,Sutta,,,,MN 37 Cūḷataṇhāsaṅkhaya Sutta,,,,,,,,,,,,,,
58,Comment,,23:16,,"When working with the mind in a comfortable environment, one can skip past the fear of death.",AKc,Mindfulness of mind,Pain,Fear,Death,,,,,,,,,
58,Response,,,,,,,,,,,,,,,,,,
58,,,24:16,,"With the succinct teaching “know and let go,” I notice a tendency in the mind to go through the motions of that without really being able to enter into it – what do I do about that?",,Mindfulness,Relinquishment,,,Truth,Perfections,,,,,,Relinquishment,130
58,,,28:27,,"In my desire to get to the “heart of it” I find part of my mind really wants this, but another part of my mind is not going along with the program. How do I keep myself on the Path?",AP;AJoti,Desire,Simplicity,Volition,,Suffering,Cessation of Suffering,Impermanence,Cessation,Upasikā Kee Nanayon,,,,
58,Follow-up,,,,The experience of arising and disbanding isn't yet practical for me. I need something more operational.,,Impermanence,Cessation,Tranquility,,,,,,,,,,
58,Simile,-,,,Making a fire flare up or die down (SN 46.53).,AP,Factors of Awakening,Energy,Tranquility,Mindfulness,,,,,,,,,
58,Comment,3,34:35,36:18,"When the practice is difficult, one can look at wholesome states and say, ""This is the result when I did this. There actually was some good that came of it.""",ACu,Skillful qualities,Conditionality,Gladdening the mind,Kamma,,,,,,,,,
58,Response,,,,,,Recollection/Virtue,,,,,,,,,,,,
58,Indirect quote,,36:23,,The art of the pause.|Ajahn Sucitto,,Ajahn Sucitto,Pace of life,,,Discernment,Skillful qualities,,,,,,Pace of life,80
