Modified:,2025,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
37,Sutta,-,,,AN 3.128.,,,,,,,,,,,,,,
37,,,11:18,12:07,I've heard saññā interpreted as perception/memory. Is memory included in saññā?,AA;AP;AKd,Perception,Memory,,,Mindfulness,,,,,,,,
37,Reference,,,,Uncommon Wisdom p. 199.,,,,,,,,,,,,,,
37,,,12:09,14:12,"Are unworldly feelings to be treated the same? (referring to MN 18.8, ‘nothing is found there to delight in.’) Some of them appear in the cessation cycle, for example joy. They're pleasant spiritual feelings.",,Feeling,Happiness,Skillful qualities,,Jhāna,Formless attainments,Conditionality,Ajahn Chah,,,,,
37,,,14:21,22:56,"When the mind rests in awareness and it's not going out, it feels very natural. It knows that this is the place to be, but still over and over again, no matter how clearly it sees this pure quality and peaceful quality, it still goes out to thoughts. The mind keeps going out. It keeps grabbing, it keeps identifying, even though it knows this is dukkha.",AA;AP,Knowing itself,Clinging,Suffering,Long-term practice,Noting,Mindfulness of mind,Idealism,Discernment,Food,,,,
37,Extra tags,,,,,,,,,,Feeling,Birth,,,,,,,
37,Indirect quote,,,,It's just that much.|Ajahn Chah,,Ajahn Chah,Discernment,,,,,,,,,,,
37,,,22:58,25:19,"The naming of proliferation—I'm getting to this idea that, okay now that I named it, it will stop now. I have this hope that I've found the key that's gonna stop it all and then I get frustrated with myself because it's still going on. Do I have to name it again? What do I do now?",,Noting,Proliferation,,,Relinquishment,Non-identification,Mindfulness of body,,,,,,
37,,,25:21,28:31,It seems there are so many things to comment on it is kind of overwhelming. How to deal with that?,,Noting,,,,Mindfulness of body,Present moment awareness,,,,,,,
37,Story,,,,"""The body understands!""",AP,Zen,Koan,Mindfulness of body,,,,,,,,,,
37,,,28:33,33:22,"According to what you read in the book (The Island p. 123-124; MN 18.16-19), first there is contact and then phassa and vedana. So first when we have contact there is no self yet. For example, if I contact something painful, at that time I feel I have no self, and then when I feel painful there is still no self, but then I feel like, ‘Oh, I don't like this painfulness,’ the desire not to have it. Is feeling more self related with desire? It always comes together or not always?",,Contact,Feeling,Pain,Self-identity view,Clinging,Mindfulness of feeling,Ascetic practices,Heedfulness,,,,,
37,Extra tags,,,,,,Craving,,,,,,,,,,,,
37,Sutta,,,,Ud 1.10: Bāhiya.,,,,,,,,,,,,,,
37,Sutta,,,,"AN 10.58: ""Rooted in interest are all things...""",,,,,,,,,,,,,,
37,Reference,,,,Catastrophe Apostrophe p. 139.,,,,,,,,,,,,,,
37,Indirect quote,,,,Just a few more things for you to let go of.|Ajahn Chah's response to Jack Kornfield's description of his travels and meditation experiences.,,Ajahn Chah,Jack Kornfield,Relinquishment,,Self-identity view,Conceit,Restlessness and worry,,,,,,
38,Reading,s:,Session,,"from [The Island](), Chapter 7, pp. [126-132](The Island p. 126).",,,,,,,,,,,,,,
38,Reading,2,,,"Stephen Collins, _Selfless Persons_, pp. 43-45.",,,,,,,,,,,,,,
38,Sutta,s,,,"MN 64.9-16, AN 9.36; Iti 51; AN 9.37; SN 48.57; AN 10.58; AN 8.73; MN 49.23; MN 1.25.",,,,,,,,,,,,,,
38,Reflection,,6:01,7:05,The contrast between the vipassanūpakkilesa (defilements of insight) and the vipassanāñāṇa (insight knowledges).,AP,Insight meditation,Unwholesome Roots,Knowledge and vision,,Perception of light,Characteristics of existence,,,,,,,
38,,,18:57,21:35,Do you have any suggestions on how to strengthen our ability for non conceptual investigation?,AA;AP,Insight meditation,,,,Present moment awareness,Artistic expression,Mindfulness of mind,,,,,,
38,,,21:39,23:20,Would you say that way of reflecting using non conceptual thought is more effective or more penetrative than using verbalisation?,AA;AP,Insight meditation,Directed thought and evaluation,,,Ajahn Chah,Ajahn Jāgaro,Culture/West,,,,,,
38,Reference,,,,"""What is Contemplation?"", Collected Teachings p. 475.",,,,,,,,,,,,,,
38,,,23:45.5,28:11,"So in contemplation there is still mental movement, but not the translation of that movement into words?",,Insight meditation,Directed thought and evaluation,,,Clear comprehension,Perception,Chanting,Lawfulness,,,,,
38,Sutta,,,,SN 1.1.,,,,,,,,,,,,,,
38,Comment,2,29:02.5,30:11,"You mentioned the example of sport, dancing, and music [in the previous question]. I thought of upatakhing as non-verbal attention that is not over involved and not dissociated. It came to mind when I saw Venerable Cittadhammo come in at the end of pūjā to help Luang Por Pasanno get up. It was very lovely; it was like he was watching to see just the right moment, and it was wordless.",AnDeepa,Artistic expression,Upatakh,Clear comprehension,,,,,,,,,Upatakh,90
38,Response,,,,,,,,,,,,,,,,,,
38,,,50:33.5,56:23,"The space where everything arises and ceases, where it is not arising and ceasing—it is just knowing. That is how I experience the still point…. When I turn the mind towards that, I sometimes feel like something is wrong because there is a sense of trying to keep it there. There is a sense of wanting to fixate on it…. So I wonder whether Ajahn or Luang Por have any helpful way of how we should hold turning towards it in a way that is the middle way.",AA;AP,Spaciousness,Knowing itself,Clinging,Middle Path,Non-identification,Similes,Becoming,,,,,,
38,Reference,,,,_Silence_ by John Cage.,,Artistic expression,,,,,,,,,,,,
39,Reading group,,Session,,,,,,,,,,,,,,,,
39,Reading,2s:,,,"[The Island](), Chapter 8, pp. [133-137](The Island p. 133).",,,,,,,,,,,,,,
39,Reading,2-,,,"Bhikkhu Bodhi, _Middle Length Discourses of the Buddha_, Note 513.",,,,,,,,,,,,,,
39,Sutta,-,,,DN 11.81-5.,,,,,,,,,,,,,,
39,Sutta,,,,MN 49.26.,,,,,,,,,,,,,,
39,,,11:38,15:05.5,MN 49.26 says that the Buddha made himself invisible. Are the suttas always to be taken literally?,,Buddha/Biography,Psychic powers,Tipiṭaka,,Brahma gods,Culture/India,Ven. Ananda Maitreya,,,,,,
39,Vinaya,,,,Mv 1.7.8: The Buddha conceals Yasa.,,,,,,,,,,,,,,
39,,,24:24,25:24,"In the passage you read out [DN 11.85], on the one hand it’s referring to consciousness that is infinite and radiant and non-manifestative, but then it went on to say that consciousness ceases. Do you have any thoughts about this?",,Consciousness,Unestablished consciousness,Cessation,,,,,,,,,,
39,,,38:51.5,40:11.3,What about different definitions of the mind? Sometimes the Pāli is citta…,AA;AP,Heart/mind,Pāli,,,Nature of mind,Sense bases,Liberation,Translation,,,,,
39,Sutta,,,,SN 22.59 Anattalakkhaṇa Sutta: Their hearts (citta) were liberated... ([Chanting book translation](Chanting Book V2 p. 22)).,,,,,,,,,,,,,,
39,,,40:11.3,45:11,"We often speak of the mind, and we associate it with the mental mind, and we often feel that it’s in the area of the head. Then, when we feel the heart, we often feel like it’s in the area of the heart chakra. I see that in meditation, we can actually expand our field of awareness, maybe to the whole body or even more. Are there different approaches or degrees to this? How does it relate to consciousness?",AA;AP,Heart/mind,Nature of mind,Spaciousness,Consciousness,Translation,Language,Hinduism,Emotion,Mindfulness of mind,,,,
39,Extra tags,,,,,,,,,,Body/form,,,,,,,,
39,Comment,,45:11.5,48:24.3,"In the [first Dhammapada verse](Dhp 1), mano seems to be used not as a sense gate but sort of a leading part of consciousness.",,Heart/mind,Sense bases,Consciousness,,,,,,,,,,
39,Response,,,,,AA;AP,Thai Forest Tradition,Recollection,Language,Conventions,,,,,,,,,
39,Sutta,,,,SN 1.25: The Buddha's use of 'I' as conventional language.,,,,,,,,,,,,,,
39,,,48:24.5,49:14,Did the Buddha use viññāṇa to describe the mind as the sixth sense gate sometimes?,AA;AP,Consciousness,Heart/mind,Sense bases,,,,,,,,,,
39,Comment,2,49:14,50:10,"The quality that the Dhammapada describes (Dhp 1) seems like it has the quality of the beginning of the formations, like saṅkhāra, with its quality of intention. To me this seems like a mano kind of quality as opposed to the broader citta quality. So that kind of mind, mano, is the forerunner of stuff that gets produced.",AKd,Heart/mind,Volitional formations,Volition,,,,,,,,,,
39,Response,,,,,,Kamma,,,,,,,,,,,,
39,Comment,2s,50:10,55:20.2,about the everyday use of the words corresponding to mano and dukkha in Indian languages.,AnDeepa,Language,Pāli,Culture/India,Heart/mind,,,,,,,,,
39,Extra tags,,,,,,Suffering,,,,,,,,,,,,
39,Response,,,,,,Proliferation,Ven. Ananda Maitreya,Tipiṭaka,Humor,Translation,Bhikkhu Bodhi,,,,,,,
40,Reading,s:,Session,,"from [The Island](), Chapter 8, pp. [137-140](The Island p. 137).",,,,,,,,,,,,,,
40,Reading,2,,,Dependent Origination pp. 118-120.,,,,,,,,,,,,,,
40,Reading,2,,,_Concept and Reality_ by [Bhikkhu Ñāṇananda](teacher:) p. [63](Concept and Reality p. 41).,,,,,,,,,,,,,,
40,Sutta,,,,"SN 2.26, AN 4.45.",,,,,,,,,,,,,,
40,,,7:09,7:35,What does the word volition mean?,,Volition,,,,,,,,,,,,
40,,,15:46,19:17,Are [the links of Dependent Origination] from the perspective of the mind or is it also from the perspective of the jhānas where you have the cessation of appearances altogether? Or is it strictly on the level of volition?,AA;AP,Dependent origination,Jhāna,Cessation,Volition,Nature of mind,Appropriate attention,Conditionality,,,,,,
40,Recollection,,22:23,23:50,Abhayagiri's contact with Gomde California.,AA;AP,Abhayagiri,Gomde California,Vajrayāna,Chokyi Nyima Rinpoche,,,,,,,,,
40,,,26:49.5,30:55,Is [SN 12.15] specifically what the middle way refers to?,,Middle Path,,,,Dependent origination,Eightfold Path,Sense bases,Philosophy,,,,,
40,Sutta,,,,SN 56.11: Dhammacakkappavattana Sutta ([Chanting book translation](Chanting Book V2 p. 2)).,,,,,,,,,,,,,,
40,Reference,,,,"_Concept and Reality_ by [Bhikkhu Ñāṇananda](teacher:) p. [63](Concept and Reality p. 41), quoted in The Island p. 140.",,,,,,,,,,,,,,
40,Sutta,,,,SN 2.26: Rohitassa.,,,,,,,,,,,,,,
40,Sutta,,,,"DN 11.85: Where earth, water, fire, and air no footing find...",,,,,,,,,,,,,,
40,,,30:59,32:28,Is conceptual proliferation an aspect of Dependent Origination?,,Proliferation,Dependent origination,,,Sense bases,,,,,,,,
40,,,32:36,42:24,You mentioned [existentialism/eternalism] and nihilism as familiar Western philosophical ideas. I understand that Buddhism's approach is not one or the other. How do other Western philosophical ideas like solipsism or materialism sit?,AA;AP,Philosophy,Middle Path,,,God,Humor,Views,Suffering,Cessation of Suffering,,,Philosophy,150
40,Extra tags,,,,,,,,,,Teaching Dhamma,,,,,,,,
40,Sutta,,,,"SN 22.86: ""I teach suffering and the end of suffering.""",,Suffering,Cessation of Suffering,,,,,,,,,,,
40,Comment,,,,"Philosophy usually tries to create a philosophy from which you pull down how to live your life, but the Buddha is the other way around.",,Philosophy,,,,,,,,,,,,
40,Sutta,,,,DN 1: Sixty-two wrong views.,,,,,,,,,,,,,,
40,Indirect quote,0,48:35,50:01,"""It is, friend, in just this fathom-high carcass endowed with perception and mind that I make known the world, the origin of the world, the cessation of the world, and the way leading to the cessation of the world."" — SN 2.26.5 [Bhikkhu Bodhi translation].",,Nature of the cosmos,Four Noble Truths,,,,,,,,,,,
40,Indirect quote,,,,This pithy utterance of the Buddha may well be the most profound proposition in the history of human thought...|Bhikkhu Bodhi's footnote to the above passage,,Bhikkhu Bodhi,Philosophy,,,,,,,,,,,
40,Sutta,,,,SN 35.116: The world in the Noble One's discipline.,,,,,,,,,,,,,,
41,Reading group,,Session,,,,,,,,,,,,,,,,
41,Reading,s:2,,,"[The Island](), Chapter 8, pp. [141-142](The Island p. 141).",,,,,,,,,,,,,,
41,Sutta,s-,,,Ud 1.10; Snp 873-4.,,,,,,,,,,,,,,
41,Reading,2-,,,Stillness Flowing pp. 90-91.,,,,,,,,,,,,,,
41,Sutta,,,,Snp 4.11 (Venerable H. Saddhatissa translation).,,,,,,,,,,,,,,
41,Discussion,,17:36,20:45,comparing the modern scientific project and Rohitassa the skywalker's attempt to reach the end of the world (SN 2.26).,,Science,Similes,Proliferation,,,,,,,,,,
41,Indirect quote,,,,Anyone who claims they understand quantum mechanics is lying.|Richard Feynman,,Science,,,,,,,,,,,,
41,,,26:12,30:41,Could you clarify what you said about the mind and objects of awareness and how freedom from attachments is possible?,AA;AP,Nature of mind,Knowing itself,Liberation,,Non-identification,Insight meditation,Ajahn Mun,,,,,,
41,Simile,,,,Oil and water.,AChah,Similes,Ajahn Chah,,,,,,,,,,,
41,Follow-up,,,,"I like flowers, but I need to stop buying flowers. How can this help?",AA,Clinging,,,,Feeling,Volitional formations,Insight meditation,,,,,,
41,Story,,30:41,36:43,"Ajahn Amaro's insight his first day at Wat Pah Nanachat: ""I didn't get the pineapple and nothing is missing!""",,Ajahn Amaro,Wat Pah Nanachat,Desire,Eating after noon,Liberation,,,,,,,Ajahn Amaro,70
41,Extra tags,,,,,,Impermanence,Insight meditation,,,,,,,,,,,
41,Indirect quote,,,,Desire is a liar.,,Craving,,,,,,,,,,,,
41,Recollection,0,,,{teachers} recollects Ajahn Amaro's arrival at Wat Pah Nanachat.,AP,Ajahn Amaro,Wat Pah Nanachat,,,,,,,,,,,
41,,2,36:43,43:41,about associating with and clinging to wholesome and conducive environments.,AA;AP,Skillful qualities,Clinging,Spiritual friendship,,Suffering,Knowing itself,Discernment,Amaravati,Ajahn Chah,,,,
41,Indirect quote,,,,"If you seek for security in what is insecure, you are bound to suffer.|Ajahn Chah",AA,Ajahn Chah,Impermanence,Suffering,,,,,,,,,,
41,Indirect quote,,,,"Wanting what's good without stop. That's a disease of the mind.|Ajahn Mun, _[Ballad of Liberation from the Khandhas](A Heart Released p. 51)_",AA,Ajahn Mun,Craving,Skillful qualities,,,,,,,,,,
41,Indirect quote,,,,Live simply; be natural.|Ajahn Chah,AA,Ajahn Chah,Simplicity,,,,,,,,,,,
41,Story,,,,A sincere practitioner's family complains about his way of being mindful.,AA,Mindfulness,Everyday life,Pace of life,,,,,,,,,,
41,Comment,,43:48,47:18.5,"I have high energy naturally, but people interpret my fast speaking and walking as anxiety.",,Pace of life,Restlessness and worry,,,Recreation/leisure/sport,,,,,,,,
41,Response,,,,,,Wat Pah Ban Tat,Ajahn Mahā Boowa,Recreation/leisure/sport,,,,,,,,,,
41,,,47:26.5,50:03,"If worldly experiences are based on previous conditions, how is it possible to reach the world beyond our experience?",,Conditionality,Liberation,,,Insight meditation,Cessation,Knowing itself,,,,,Liberation,150
41,Sutta,,,,"DN 11.85: ""Where long and short, coarse and fine, pure and impure find no footing...""",,,,,,,,,,,,,,
41,Sutta,,,,SN 2.26: The end of the world.,,,,,,,,,,,,,,
42,Reading,s:,Session,,"from [The Island](), Chapter 8, pp. [143-146](The Island p. 143).",,,,,,,,,,,,,,
42,Sutta,s,,,"AN 11.9; AN 10.6; MN 10.34-35, DN 22.12.",,,,,,,,,,,,,,
42,Reading,2,,,[Atulo]().,,,,,,,,,,,,,,
42,Comment,2,5:12,9:24,The separation between the mind and the sense/mind objects can be helpfully contemplated at multiple levels of acuity.,AKc,Nature of mind,Knowing itself,Sense bases,,Nibbāna,Ajahn Chah,,,,,,,
42,Sutta,,,,AN 11.9.,,,,,,,,,,,,,,
42,Reference,,,,Stillness Flowing pp. 90-91.,,,,,,,,,,,,,,
42,Response,,,,,AA,Hearing the true Dhamma,Perception,Etymology,,,,,,,,,,
42,Indirect quote,-,,,"The Five Khandhas exist, but they aren't real. The Dhamma is real, but it doesn't exist.|Ajahn Paññavaḍḍho",,Ajahn Paññāvaḍḍho,Aggregates,Dhamma,Etymology,,,,,,,,,
42,Response,,,,,AP,,,,,,,,,,,,,
42,Indirect quote,,,,"Bright, loud, and mobile is the false; subtle and indistinct is the true.|Master Hsuan Hua to Ajahn Amaro in a dream",AA,Master Hsuan Hua,Ajahn Amaro,Dreams,Truth,,,,,,,,,
42,Comment,,9:29.5,10:17,"When I decide not to watch news about what is going on in the world, it ceases to stand out, to be a reality for me, and then there's peace.",,News,Sense restraint,Tranquility,,,,,,,,,,
42,Response,,,,,AA,,,,,,,,,,,,,
42,Comment,2,14:46,15:24,about how English must be more specific than Pāli when describing the cognition associated with direct quotes.,AKc,Pāli,Language,Directed thought and evaluation,,,,,,,,,,
42,Sutta,,,,AN 10.6.,,,,,,,,,,,,,,
42,,,15:24.5,23:45,Is what you're describing (meditation states like AN 10.6) something that somebody might arrive at in their ordinary waking...?,,Meditation/Results,,,,Insight meditation,Non-identification,Perception,Ajahn Karuṇadhammo,Sense bases,,,,
42,Extra tags,,,,,,,,,,Abhayagiri,,,,,,,,
42,Vinaya,,,,Kd 21.1.5: Ānanda's awakening.,,Great disciples,Arahant,Postures,,,,,,,,,,
42,Reference,,,,_The Man Who Mistook his Wife for a Hat_ by Oliver Sachs.,,,,,,,,,,,,,,
42,Reflection,0,23:48,24:31,"{teachers} translates and reflects upon, ""Etaṁ santaṁ etaṁ paṇītaṁ..."" as found in AN 10.6.",AP,Recollection/Peace,,,,Ajahn Pasanno,,,,,,,,
42,Comment,,30:32.1,31:29.3,"I find noises that I have no control over easy to leave alone. But if it's something like, ""If I have a word with that person, I can get him to stop making that noise,"" it's harder.",,Equanimity,Aversion,Admonishment/feedback,,,,,,,,,,
42,Response,,,,,,Ajahn Sumedho,,,,,,,,,,,,
42,,,31:29.3,33:05,What approach do you take when someone is snoring in the Dhamma Hall?,,Sloth and torpor,Meditation,,,,,,,,,,,
42,Comment,,39:37,42:15.5,about how the sense of self shows up in relation to others.,,Self-identity view,Community,,,,,,,,,,,
42,Response,,,,,,Self-identity view,Contact,Meditation retreats,,,,,,,,,,
42,Comment,,42:15.5,43:35,Practicing the Four Brahmavihāras is a relation practice that is very powerful in letting go of the self.,,Divine Abidings,Self-identity view,Relinquishment,,,,,,,,,,
42,Response,,,,,AA;AP,Divine Abidings,Emotion,Ajahn Vajiro,,,,,,,,,,
42,Reference,,,,"[Abundant, Exalted, Immeasurable]().",,,,,,,,,,,,,,
42,,,43:37,49:39.5,"If you are constantly around someone who engages you with prolonged and agitated discussion, how do you handle that?",AA;AP,Idle chatter,,,,Mindfulness,Clear comprehension,Admonishment/feedback,,,,,,
42,Sutta,,,,MN 2: Sabbāsava Sutta.,,,,,,,,,,,,,,
42,Indirect quote,,,,Never give feedback to your fellow samaṇas before the meal.|Ajahn Chah,AP,Ajahn Chah,Admonishment/feedback,Monastic life,,,,,,,,,,
42,Fragment,,46:54.5,49:39.5,,,,,,,,,,,,,,,
42,Quote,,,,We can be completely mindful of taking initiative. Our capacity to act is part of the way things are.,AA,Mindfulness,Right Action,,,Discernment,Right Mindfulness,Buddha/Biography,,,,,Right Action,80
43,Reading group,,Session,,,,,,,,,,,,,,,,
43,Reading,s:2,,,"[The Island](), Chapter 8, pp. [146-150](The Island p. 146).",,,,,,,,,,,,,,
43,Reading,2-,,,"Ajahn Chah, (anecdotal).",,,,,,,,,,,,,,
43,Reading,2-,,,[Atulo]().,,,,,,,,,,,,,,
43,Sutta,s-,,,MN 49.25; SN 12.38; SN 22.53.,,,,,,,,,,,,,,
43,Sutta,s,,,MN 49.11-31; MN 140.21-22.,,,,,,,,,,,,,,
43,Teaching,2,11:48,13:04.5,from the commentaries: Only the Buddha overcomes all personality tendencies.,AP;AA,Buddha,Personality,Commentaries,,Arahant,Great disciples,,,,,,,
43,,,13:06,,"You said that when a negative, unpleasant thought comes up, the noble being doesn't want it but doesn't act upon it. Is this taṇhā? Is it a mild form of craving, not wanting the thought?",,Proliferation,Arahant,Craving,,Knowledge and vision,Non-identification,Ajahn Dune,Spaciousness,,,,,
43,Sutta,s,,,AN 9.7-8: What an arahant can't do.,,,,,,,,,,,,,,
43,,,15:46,19:52,"When you are talking about Dependent Origination and craving, I thought that all of that had ceased for an arahant.",AA;AP,Dependent origination,Craving,Arahant,Cessation,Feeling,Unskillful qualities,Ignorance,Māra,,,,,
43,Sutta,s,,,SN 4.6; SN 4.20: The Buddha's encounters with Māra.,,Buddha/Biography,,,,,,,,,,,,
43,Sutta,,,,MN 50: Mahā Mogallāna rebukes Māra.,,Great disciples,,,,,,,,,,,,
43,Sutta,,,,SN 10.3: Sūciloma.,,Non-human beings,,,,,,,,,,,,
43,,,19:54,21:22,"In the mind of an arahant, are unwholesome states immediately seen through the filter of the Four Noble Truths so they are immediately let go?",,Arahant,Unskillful qualities,Four Noble Truths,Relinquishment,Māra,,,,,,,,
43,Sutta,,,,MN 49.29,,Brahma gods,,,,,,,,,,,,
43,Story,,21:32,22:11.5,"Ajahn Chah explains the many lines on his palm: ""Yeah, I've had a lot of suffering. Otherwise I wouldn't be able to teach you.""",AP,Ajahn Chah,,Suffering,Teaching Dhamma,Ajahn Viradhammo,,,,,,,,
43,Indirect quote,,22:12,23:34,"Scary ride, eh?|Ajahn Chah",,Ajahn Chah,,Fear,,Jack Kornfield,Geography/Thailand,,,,,,,
43,,,40:34,47:12,What is the difference between unsupported and unsupportive [consciousness]?,AA;AP,Unestablished consciousness,,,,Direct experience,Ajahn Sumedho,Self-identity view,Appropriate attention,,,,,
43,Reference,,,,The Island p. 133.,,,,,,,,,,,,,,
43,Indirect quote,,,,"We say the mind is empty, but it's actually full of wisdom.|Ajahn Chah",AA,Ajahn Chah,Emptiness,Discernment,,,,,,,,,,
43,Reference,,,,[Wisdom Develops Samadhi](),,,,,,,,,,,,,,
43,Comment,,47:13,48:40,describing conceptual versus co-emergent ignorance.,,Ignorance,,,,,,,,,,,,
43,Response,,,,,,,,,,,,,,,,,,
44,Reading,s:,Session,,"from [The Island](), Chapter 8, pp. [151-154](The Island p. 151).",,,,,,,,,,,,,,
44,Sutta,s,,,MN 22.36; SN 12.64; Snp 752-3; MN 62.17; SN 4.19.,,,,,,,,,,,,,,
44,,,9:10,9:51,What is the Pāli term that [the Buddha] uses for volitional formations [in SN 12.64]?,AA;AP,Pāli,Volitional formations,,,Volition,Nutriment,,,,,,,
44,,,9:54,14:09,To dissociate—isn't it like to withdraw? It feels like something violent or painful.,,Language,Relinquishment,,,Proliferation,Similes,Seclusion,,,,,,
44,Sutta,,,,MN 20: The Removal of Distracting Thoughts.,,,,,,,,,,,,,,
44,Sutta,,,,SN 10.3: Sūciloma.,,,,,,,,,,,,,,
44,,,20:49,21:42,"In [MN 62], the Buddha goes through the elements. Here (MN 62.17) it says that space is not established anywhere. Do you remember what he said for earth and water?",AA;AP,Elements,,,,Equanimity,,,,,,,,
44,Recollection,,35:14.5,43:34,Ajahn Chah's advice for establishing mindfulness in the midst of strong emotions.,AA;AP,Ajahn Chah,Mindfulness,Emotion,,Ajahn Amaro,Food,Suffering,Conditionality,Equanimity,,,,
44,Extra tags,,,,,,,,,,Mindfulness of body,Greed,,,,,,,
44,Story,,,,Ajahn Chah eats 37 mangoes.,,Ajahn Chah,Food,,,,,,,,,,,
44,,,43:36,49:24,How does pīti relate to the fulfillment of desire?,AA;AP,Rapture,Gratification,Happiness,,Unification,Jhāna,Craving,Relinquishment,Addiction,,,Rapture,180T
45,Reading,s:,0:00,34:19,"from [The Island](), Chapter 8, pp. [154-156](The Island p. 154).",,,,,,,,,,,,,,
45,Reading,2,,,"_The Sixth Patriarch’s Dharma Jewel Platform Sutra_, Ch 1.",,,,,,,,,,,,,,
45,Reading,2,,,"_Vajra Sūtra_, Ch 10, ""The Adornment of Pure Lands.""",,,,,,,,,,,,,,
45,Other,o,24:15,26:37,Information about the _Sixth Patriarch Sutra_ and the Buddhist Text Translation Society.,,Huineng,City of Ten Thousand Buddhas,,,Master Hsuan Hua,Abhayagiri,Mahāyāna,,,,,,
45,,,26:38,28:29,Is there a difference between citta and _poo roo_?,AP;AA,Heart/mind,Knowing itself,Nature of mind,,Thai,Language,Proliferation,Dhamma,Buddha,,,,
45,Extra tags,,,,,,,,,,Ajahn Amaro,Dhamma books,,,,,,,
45,Indirect quote,,,,"If there's anything left, just throw it to the dogs.|Ajahn Chah",AA,Ajahn Chah,Relinquishment,,,,,,,,,,,
45,Main fragment,,26:38,28:10,,,Heart/mind,Knowing itself,Nature of mind,,Thai,Language,Proliferation,Dhamma,Buddha,,,Heart/mind,170
45,Story,,30:25.5,34:10,Huineng evades his pursuers with a koan.,,Koan,Huineng,,,,,,,,,,,
45,Follow-up,,,,Do you know why Huineng returned after sixteen years?,,Huineng,,,,,,,,,,,,
45,Recollection,,,,Ajahn Buddhadāsa translated a few Chinese Buddhist texts into Thai.,,Ajahn Buddhadāsa,Translation,Koan,Ajahn Chah,,,,,,,,,
45,Reading,:,34:21,48:06,"from [The Island](), Chapter 9, pp. [157-158](The Island p. 157).",,,,,,,,,,,,,,
45,Reading,2,,,Straight from the Heart p. 228,,,,,,,,,,,,,,
45,Story,o,39:36,43:23.5,Ajahn Amaro realizes that the sense of here-ness is a quality of grasping.,,Ajahn Amaro,Clinging,Nature of mind,,Abhayagiri,Insight meditation,Not-self,,,,,Ajahn Amaro,170
45,,,45:18.5,47:55,One of the descriptions of Dhamma is 'here and now.' Have you had an equivalent insight into now-ness? (Refers to the [previous story](excerpt:WR2025_S45_F07) about here-ness.),,Dhamma,Ajahn Amaro,Insight meditation,Time,Impermanence,Not-self,Conventions,,,,,,
45,Reference,,,,_The Sixth Patriarch’s Dharma Jewel Platform Sutra_.,,,,,,,,,,,,,,
46,Reading group,,Session,,,,,,,,,,,,,,,,
46,Reading,s:2,,,"[The Island](), Chapter 9, pp. [158-165](The Island p. 158).",,,,,,,,,,,,,,
46,Sutta,s-,,,"Ud 8.1; Ud 8.3, Iti 43; Ud 8.4; Mil 323; Mil 326-328; SN 1.1.",,,,,,,,,,,,,,
46,Reading,2-,,,Magic of the Mind pp. 58-60.,,,,,,,,,,,,,,
46,Reading,2-,,,"Ācariya Nāgārjuna, _Mūlamadyamaka-kārika_, Ch 25.",,,,,,,,,,,,,,
46,Reading,2-,,,"[Ajahn Chah](teacher:), personal letter to Ajahn Sumedho.",AChah,,,,,,,,,,,,,
46,Reading,2,,,"""What is Contemplation?"", Collected Teachings pp. 475-479.",,,,,,,,,,,,,,
46,Sutta,,,,"Ud 1.10: Bāhiya, quoted in The Island p. 65.",,,,,,,,,,,,,,
46,Other,,0:31,2:08.5,"Background of ""[What is Contemplation?](Collected Teachings p. 475)""",AA;AP,Ajahn Chah,Ajahn Jāgaro,,Wat Pah Nanachat,,,,,,,,,
46,Comment,2,9:23.5,9:54.5,"Ajahn Ṭhānissaro has made a more literal translation of ""[What is Contemplation?](Collected Teachings p. 475)"" called ""[The Knower](Still Flowing Water p. 96)."" ",AKc,Ajahn Ṭhānissaro,Ajahn Chah,Translation,,,,,,,,,,
46,,,9:54.5,13:37,"For good or right contemplation, do you need some amount of samādhi so that it won't proliferate in thinking?",AP;AA,Discernment,Concentration,Proliferation,,Thai Forest Tradition,,,,,,,,
46,,,14:07,19:54,Are mindfulness of mind and contemplating a subject such as impermanence two different approaches?,AA;AP,Mindfulness of mind,Recollection,,,Ajahn Chah,Language,Directed thought and evaluation,Appropriate attention,Lawfulness,,,,
46,Reference,,,,"""What is Contemplation?"", Collected Teachings pp. 475-479.",,,,,,,,,,,,,,
46,Quote,,,,Your best contemplation is quite thoughtless.,AP,Recollection,Tranquility,,,,,,,,,,,
46,Reflection,,,,Yoniso manasikāra is a way of paying attention to the process of experience.,AP,Appropriate attention,Pāli,,,Characteristics of existence,,,,,,,,
46,Comment,,19:54,20:48,"Yoga texts speak of samyama, holding an object in the light of awareness that unpacks whatever you are contemplating.",,Hinduism,Insight meditation,,,,,,,,,,,
46,Response,,,,,AA,,,,,,,,,,,,,
46,,,25:25,28:52.3,"Can you explain what Ajahn Mahā Boowa means by 'the essence of a level of being' in Straight from the Heart p. 228, quoted in The Island p. 158?",AA;AP,Ajahn Mahā Boowa,Becoming,,,Clinging,Birth,Fetters,Restlessness and worry,Conceit,,,,
46,Extra tags,,,,,,,,,,Knowing itself,,,,,,,,
